i	height	delta	push_m	rock_m	push_i
21278	32638	0	4760	3	125852
21279	32642	4	4767	4	125859
21280	32642	0	4771	0	125863
21281	32642	0	4779	1	125871
21282	32644	2	4785	2	125877
21283	32646	2	4790	3	125882
21284	32647	1	4795	4	125887
21285	32647	0	4802	0	125894
21286	32648	1	4812	1	125904
21287	32650	2	4816	2	125908
21288	32652	2	4821	3	125913
21289	32656	4	4826	4	125918
21290	32658	2	4830	0	125922
21291	32659	1	4834	1	125926
21292	32662	3	4838	2	125930
21293	32665	3	4842	3	125934
21294	32667	2	4846	4	125938
21295	32667	0	4852	0	125944
21296	32667	0	4875	1	125967
21297	32667	0	4885	2	125977
21298	32670	3	4894	3	125986
21299	32670	0	4898	4	125990
21300	32670	0	4908	0	126000
21301	32671	1	4917	1	126009
21302	32674	3	4921	2	126013
21303	32674	0	4925	3	126017
21304	32676	2	4932	4	126024
21305	32678	2	4938	0	126030
21306	32679	1	4942	1	126034
21307	32682	3	4946	2	126038
21308	32685	3	4950	3	126042
21309	32687	2	4954	4	126046
21310	32689	2	4960	0	126052
21311	32690	1	4964	1	126056
21312	32693	3	4968	2	126060
21313	32696	3	4972	3	126064
21314	32698	2	4976	4	126068
21315	32700	2	4982	0	126074
21316	32701	1	4986	1	126078
21317	32703	2	4990	2	126082
21318	32705	2	4995	3	126087
21319	32709	4	5000	4	126092
21320	32709	0	5004	0	126096
21321	32710	1	5014	1	126106
21322	32712	2	5018	2	126110
21323	32715	3	5023	3	126115
21324	32715	0	5027	4	126119
21325	32715	0	5036	0	126128
21326	32716	1	5042	1	126134
21327	32719	3	5046	2	126138
21328	32722	3	5050	3	126142
21329	32726	4	5054	4	126146
21330	32726	0	5058	0	126150
21331	32727	1	5078	1	126170
21332	32727	0	5082	2	126174
21333	32730	3	5093	3	126185
21334	32730	0	5097	4	126189
21335	32730	0	5108	0	126200
21336	32731	1	5114	1	126206
21337	32734	3	5118	2	126210
21338	32736	2	5122	3	126214
21339	32738	2	5127	4	126219
21340	32738	0	5133	0	126225
21341	32739	1	5141	1	126233
21342	32742	3	5145	2	126237
21343	32745	3	5149	3	126241
21344	32745	0	5153	4	126245
21345	32745	0	5163	0	126255
21346	32746	1	5169	1	126261
21347	32749	3	5173	2	126265
21348	32752	3	5177	3	126269
21349	32754	2	5181	4	126273
21350	32756	2	5187	0	126279
21351	32757	1	5191	1	126283
21352	32760	3	5195	2	126287
21353	32762	2	5199	3	126291
21354	32764	2	5204	4	126296
21355	32764	0	5210	0	126302
21356	32765	1	5218	1	126310
21357	32767	2	5222	2	126314
21358	32768	1	5227	3	126319
21359	32770	2	5233	4	126325
21360	32770	0	5239	0	126331
21361	32771	1	5245	1	126337
21362	32774	3	5249	2	126341
21363	32777	3	5253	3	126345
21364	32779	2	5257	4	126349
21365	32781	2	5263	0	126355
21366	32781	0	5267	1	126359
21367	32784	3	5275	2	126367
21368	32786	2	5279	3	126371
21369	32788	2	5284	4	126376
21370	32790	2	5290	0	126382
21371	32791	1	5294	1	126386
21372	32794	3	5298	2	126390
21373	32797	3	5302	3	126394
21374	32799	2	5306	4	126398
21375	32799	0	5312	0	126404
21376	32800	1	5320	1	126412
21377	32800	0	5324	2	126416
21378	32803	3	5332	3	126424
21379	32803	0	5336	4	126428
21380	32805	2	5344	0	126436
21381	32806	1	5348	1	126440
21382	32809	3	5352	2	126444
21383	32812	3	5356	3	126448
21384	32816	4	5360	4	126452
21385	32816	0	5364	0	126456
21386	32817	1	5374	1	126466
21387	32820	3	5378	2	126470
21388	32820	0	5382	3	126474
21389	32822	2	5389	4	126481
21390	32822	0	5395	0	126487
21391	32823	1	5401	1	126493
21392	32826	3	5405	2	126497
21393	32828	2	5409	3	126501
21394	32828	0	5414	4	126506
21395	32828	0	5434	0	126526
21396	32829	1	5444	1	126536
21397	32832	3	5448	2	126540
21398	32832	0	5452	3	126544
21399	32835	3	5459	4	126551
21400	32835	0	5464	0	126556
21401	32836	1	5477	1	126569
21402	32836	0	5481	2	126573
21403	32839	3	5490	3	126582
21404	32841	2	5494	4	126586
21405	32843	2	5500	0	126592
21406	32844	1	5504	1	126596
21407	32846	2	5508	2	126600
21408	32848	2	5513	3	126605
21409	32848	0	5518	4	126610
21410	32850	2	5534	0	126626
21411	32850	0	5538	1	126630
21412	32853	3	5546	2	126638
21413	32855	2	5550	3	126642
21414	32855	0	5555	4	126647
21415	32855	0	5567	0	126659
21416	32856	1	5575	1	126667
21417	32858	2	5579	2	126671
21418	32861	3	5584	3	126676
21419	32861	0	5588	4	126680
21420	32861	0	5597	0	126689
21421	32862	1	5603	1	126695
21422	32864	2	5607	2	126699
21423	32866	2	5612	3	126704
21424	32866	0	5617	4	126709
21425	32868	2	5625	0	126717
21426	32868	0	5629	1	126721
21427	32870	2	5635	2	126727
21428	32872	2	5640	3	126732
21429	32874	2	5645	4	126737
21430	32874	0	5651	0	126743
21431	32875	1	5659	1	126751
21432	32875	0	5663	2	126755
21433	32878	3	5670	3	126762
21434	32878	0	5674	4	126766
21435	32878	0	5688	0	126780
21436	32879	1	5694	1	126786
21437	32881	2	5698	2	126790
21438	32882	1	5703	3	126795
21439	32884	2	5709	4	126801
21440	32884	0	5715	0	126807
21441	32885	1	5723	1	126815
21442	32887	2	5727	2	126819
21443	32888	1	5732	3	126824
21444	32891	3	5738	4	126830
21445	32891	0	5743	0	126835
21446	32891	0	5752	1	126844
21447	32892	1	5759	2	126851
21448	32895	3	5765	3	126857
21449	32895	0	5769	4	126861
21450	32895	0	5782	0	126874
21451	32896	1	5788	1	126880
21452	32899	3	5792	2	126884
21453	32902	3	5796	3	126888
21454	32906	4	5800	4	126892
21455	32906	0	5804	0	126896
21456	32906	0	5823	1	126915
21457	32906	0	5833	2	126925
21458	32909	3	5842	3	126934
21459	32909	0	5846	4	126938
21460	32909	0	5858	0	126950
21461	32909	0	5867	1	126959
21462	32911	2	5873	2	126965
21463	32914	3	5878	3	126970
21464	32914	0	5882	4	126974
21465	32916	2	5890	0	126982
21466	32917	1	5894	1	126986
21467	32920	3	5898	2	126990
21468	32922	2	5902	3	126994
21469	32924	2	5907	4	126999
21470	32924	0	5913	0	127005
21471	32924	0	5922	1	127014
21472	32926	2	5928	2	127020
21473	32929	3	5933	3	127025
21474	32929	0	5937	4	127029
21475	32929	0	5947	0	127039
21476	32930	1	5953	1	127045
21477	32933	3	5957	2	127049
21478	32935	2	5961	3	127053
21479	32936	1	5966	4	127058
21480	32938	2	5973	0	127065
21481	32939	1	5977	1	127069
21482	32942	3	5981	2	127073
21483	32945	3	5985	3	127077
21484	32947	2	5989	4	127081
21485	32947	0	5995	0	127087
21486	32948	1	6007	1	127099
21487	32948	0	6011	2	127103
21488	32951	3	6019	3	127111
21489	32951	0	6023	4	127115
21490	32951	0	6045	0	127137
21491	32952	1	6052	1	127144
21492	32955	3	6056	2	127148
21493	32958	3	6060	3	127152
21494	32960	2	6064	4	127156
21495	32962	2	6070	0	127162
21496	32962	0	6074	1	127166
21497	32964	2	6082	2	127174
21498	32966	2	6087	3	127179
21499	32966	0	6092	4	127184
21500	32968	2	6100	0	127192
21501	32968	0	6104	1	127196
21502	32971	3	6112	2	127204
21503	32973	2	6116	3	127208
21504	32975	2	6121	4	127213
21505	32975	0	6127	0	127219
21506	32976	1	6135	1	127227
21507	32979	3	6139	2	127231
21508	32979	0	6143	3	127235
21509	32981	2	6150	4	127242
21510	32981	0	6156	0	127248
21511	32982	1	6176	1	127268
21512	32985	3	6180	2	127272
21513	32988	3	6184	3	127276
21514	32990	2	6188	4	127280
21515	32990	0	6194	0	127286
21516	32991	1	6200	1	127292
21517	32994	3	6204	2	127296
21518	32997	3	6208	3	127300
21519	32999	2	6212	4	127304
21520	32999	0	6218	0	127310
21521	33000	1	6224	1	127316
21522	33003	3	6228	2	127320
21523	33005	2	6232	3	127324
21524	33009	4	6237	4	127329
21525	33011	2	6241	0	127333
21526	33012	1	6245	1	127337
21527	33013	1	6249	2	127341
21528	33015	2	6255	3	127347
21529	33016	1	6260	4	127352
21530	33016	0	6267	0	127359
21531	33017	1	6274	1	127366
21532	33020	3	6278	2	127370
21533	33023	3	6282	3	127374
21534	33025	2	6286	4	127378
21535	33025	0	6292	0	127384
21536	33026	1	6298	1	127390
21537	33029	3	6302	2	127394
21538	33032	3	6306	3	127398
21539	33032	0	6310	4	127402
21540	33032	0	6327	0	127419
21541	33033	1	6338	1	127430
21542	33035	2	6342	2	127434
21543	33038	3	6347	3	127439
21544	33038	0	6351	4	127443
21545	33040	2	6360	0	127452
21546	33041	1	6364	1	127456
21547	33044	3	6368	2	127460
21548	33044	0	6372	3	127464
21549	33048	4	6379	4	127471
21550	33048	0	6383	0	127475
21551	33049	1	6391	1	127483
21552	33052	3	6395	2	127487
21553	33055	3	6399	3	127491
21554	33055	0	6403	4	127495
21555	33055	0	6413	0	127505
21556	33056	1	6419	1	127511
21557	33059	3	6423	2	127515
21558	33061	2	6427	3	127519
21559	33061	0	6432	4	127524
21560	33062	1	6441	0	127533
21561	33063	1	6446	1	127538
21562	33066	3	6450	2	127542
21563	33068	2	6454	3	127546
21564	33069	1	6459	4	127551
21565	33070	1	6466	0	127558
21566	33071	1	6471	1	127563
21567	33073	2	6475	2	127567
21568	33076	3	6480	3	127572
21569	33078	2	6484	4	127576
21570	33078	0	6490	0	127582
21571	33079	1	6501	1	127593
21572	33082	3	6505	2	127597
21573	33085	3	6509	3	127601
21574	33087	2	6513	4	127605
21575	33089	2	6519	0	127611
21576	33090	1	6523	1	127615
21577	33093	3	6527	2	127619
21578	33093	0	6531	3	127623
21579	33094	1	6538	4	127630
21580	33095	1	6545	0	127637
21581	33095	0	6550	1	127642
21582	33098	3	6555	2	127647
21583	33100	2	6559	3	127651
21584	33100	0	6564	4	127656
21585	33100	0	6573	0	127665
21586	33101	1	6579	1	127671
21587	33104	3	6583	2	127675
21588	33107	3	6587	3	127679
21589	33109	2	6591	4	127683
21590	33109	0	6597	0	127689
21591	33110	1	6603	1	127695
21592	33113	3	6607	2	127699
21593	33116	3	6611	3	127703
21594	33118	2	6615	4	127707
21595	33118	0	6621	0	127713
21596	33119	1	6640	1	127732
21597	33122	3	6644	2	127736
21598	33125	3	6648	3	127740
21599	33129	4	6652	4	127744
21600	33129	0	6656	0	127748
21601	33129	0	6666	1	127758
21602	33129	0	6674	2	127766
21603	33132	3	6681	3	127773
21604	33134	2	6685	4	127777
21605	33134	0	6691	0	127783
21606	33135	1	6697	1	127789
21607	33138	3	6701	2	127793
21608	33138	0	6705	3	127797
21609	33142	4	6712	4	127804
21610	33144	2	6716	0	127808
21611	33145	1	6720	1	127812
21612	33148	3	6724	2	127816
21613	33150	2	6728	3	127820
21614	33151	1	6733	4	127825
21615	33151	0	6740	0	127832
21616	33152	1	6747	1	127839
21617	33155	3	6751	2	127843
21618	33158	3	6755	3	127847
21619	33158	0	6759	4	127851
21620	33158	0	6784	0	127876
21621	33159	1	6805	1	127897
21622	33161	2	6809	2	127901
21623	33164	3	6814	3	127906
21624	33164	0	6818	4	127910
21625	33166	2	6827	0	127919
21626	33167	1	6831	1	127923
21627	33169	2	6835	2	127927
21628	33170	1	6840	3	127932
21629	33172	2	6846	4	127938
21630	33172	0	6852	0	127944
21631	33173	1	6858	1	127950
21632	33176	3	6862	2	127954
21633	33179	3	6866	3	127958
21634	33179	0	6870	4	127962
21635	33179	0	6880	0	127972
21636	33180	1	6886	1	127978
21637	33183	3	6890	2	127982
21638	33186	3	6894	3	127986
21639	33188	2	6898	4	127990
21640	33190	2	6904	0	127996
21641	33191	1	6908	1	128000
21642	33193	2	6912	2	128004
21643	33196	3	6917	3	128009
21644	33196	0	6921	4	128013
21645	33196	0	6930	0	128022
21646	33196	0	6939	1	128031
21647	33199	3	6944	2	128036
21648	33201	2	6948	3	128040
21649	33205	4	6953	4	128045
21650	33205	0	6957	0	128049
21651	33206	1	6967	1	128059
21652	33209	3	6971	2	128063
21653	33211	2	6975	3	128067
21654	33212	1	6980	4	128072
21655	33213	1	6987	0	128079
21656	33213	0	6992	1	128084
21657	33216	3	6997	2	128089
21658	33218	2	7001	3	128093
21659	33220	2	7006	4	128098
21660	33220	0	7012	0	128104
21661	33221	1	7018	1	128110
21662	33222	1	7022	2	128114
21663	33224	2	7028	3	128120
21664	33225	1	7033	4	128125
21665	33225	0	7040	0	128132
21666	33225	0	7047	1	128139
21667	33227	2	7052	2	128144
21668	33229	2	7057	3	128149
21669	33233	4	7062	4	128154
21670	33233	0	7066	0	128158
21671	33234	1	7076	1	128168
21672	33237	3	7080	2	128172
21673	33240	3	7084	3	128176
21674	33240	0	7088	4	128180
21675	33240	0	7103	0	128195
21676	33241	1	7109	1	128201
21677	33244	3	7113	2	128205
21678	33244	0	7117	3	128209
21679	33247	3	7124	4	128216
21680	33247	0	7129	0	128221
21681	33247	0	7136	1	128228
21682	33249	2	7143	2	128235
21683	33251	2	7148	3	128240
21684	33252	1	7153	4	128245
21685	33253	1	7160	0	128252
21686	33254	1	7165	1	128257
21687	33257	3	7169	2	128261
21688	33260	3	7173	3	128265
21689	33262	2	7177	4	128269
21690	33262	0	7183	0	128275
21691	33263	1	7195	1	128287
21692	33263	0	7199	2	128291
21693	33266	3	7206	3	128298
21694	33267	1	7210	4	128302
21695	33269	2	7217	0	128309
21696	33270	1	7221	1	128313
21697	33272	2	7225	2	128317
21698	33273	1	7230	3	128322
21699	33275	2	7236	4	128328
21700	33275	0	7242	0	128334
21701	33276	1	7249	1	128341
21702	33279	3	7253	2	128345
21703	33282	3	7257	3	128349
21704	33282	0	7261	4	128353
21705	33284	2	7269	0	128361
21706	33285	1	7273	1	128365
21707	33288	3	7277	2	128369
21708	33288	0	7281	3	128373
21709	33290	2	7288	4	128380
21710	33290	0	7294	0	128386
21711	33291	1	7300	1	128392
21712	33294	3	7304	2	128396
21713	33296	2	7308	3	128400
21714	33298	2	7313	4	128405
21715	33298	0	7319	0	128411
21716	33299	1	7328	1	128420
21717	33302	3	7332	2	128424
21718	33305	3	7336	3	128428
21719	33305	0	7340	4	128432
21720	33305	0	7355	0	128447
21721	33305	0	7365	1	128457
21722	33305	0	7373	2	128465
21723	33308	3	7380	3	128472
21724	33308	0	7384	4	128476
21725	33309	1	7393	0	128485
21726	33310	1	7398	1	128490
21727	33313	3	7402	2	128494
21728	33315	2	7406	3	128498
21729	33317	2	7411	4	128503
21730	33317	0	7417	0	128509
21731	33318	1	7423	1	128515
21732	33321	3	7427	2	128519
21733	33321	0	7431	3	128523
21734	33324	3	7438	4	128530
21735	33326	2	7443	0	128535
21736	33327	1	7447	1	128539
21737	33330	3	7451	2	128543
21738	33333	3	7455	3	128547
21739	33337	4	7459	4	128551
21740	33339	2	7463	0	128555
21741	33340	1	7467	1	128559
21742	33343	3	7471	2	128563
21743	33346	3	7475	3	128567
21744	33348	2	7479	4	128571
21745	33350	2	7485	0	128577
21746	33351	1	7489	1	128581
21747	33351	0	7493	2	128585
21748	33354	3	7502	3	128594
21749	33356	2	7506	4	128598
21750	33356	0	7512	0	128604
21751	33357	1	7518	1	128610
21752	33360	3	7522	2	128614
21753	33362	2	7526	3	128618
21754	33362	0	7531	4	128623
21755	33362	0	7546	0	128638
21756	33363	1	7552	1	128644
21757	33365	2	7556	2	128648
21758	33368	3	7561	3	128653
21759	33372	4	7565	4	128657
21760	33374	2	7569	0	128661
21761	33375	1	7573	1	128665
21762	33378	3	7577	2	128669
21763	33378	0	7581	3	128673
21764	33382	4	7588	4	128680
21765	33382	0	7592	0	128684
21766	33383	1	7602	1	128694
21767	33386	3	7606	2	128698
21768	33389	3	7610	3	128702
21769	33391	2	7614	4	128706
21770	33391	0	7620	0	128712
21771	33391	0	7632	1	128724
21772	33393	2	7642	2	128734
21773	33395	2	7647	3	128739
21774	33399	4	7652	4	128744
21775	33399	0	7656	0	128748
21776	33400	1	7666	1	128758
21777	33403	3	7670	2	128762
21778	33406	3	7674	3	128766
21779	33406	0	7678	4	128770
21780	33406	0	7688	0	128780
21781	33407	1	7694	1	128786
21782	33410	3	7698	2	128790
21783	33412	2	7702	3	128794
21784	33414	2	7707	4	128799
21785	33414	0	7713	0	128805
21786	33414	0	7721	1	128813
21787	33416	2	7727	2	128819
21788	33417	1	7732	3	128824
21789	33419	2	7738	4	128830
21790	33421	2	7744	0	128836
21791	33421	0	7748	1	128840
21792	33424	3	7756	2	128848
21793	33426	2	7760	3	128852
21794	33430	4	7765	4	128857
21795	33430	0	7769	0	128861
21796	33431	1	7785	1	128877
21797	33434	3	7789	2	128881
21798	33436	2	7793	3	128885
21799	33440	4	7798	4	128890
21800	33442	2	7802	0	128894
21801	33443	1	7806	1	128898
21802	33446	3	7810	2	128902
21803	33449	3	7814	3	128906
21804	33451	2	7818	4	128910
21805	33451	0	7824	0	128916
21806	33452	1	7845	1	128937
21807	33454	2	7849	2	128941
21808	33455	1	7854	3	128946
21809	33459	4	7860	4	128952
21810	33459	0	7864	0	128956
21811	33459	0	7873	1	128965
21812	33462	3	7880	2	128972
21813	33465	3	7884	3	128976
21814	33467	2	7888	4	128980
21815	33467	0	7894	0	128986
21816	33468	1	7900	1	128992
21817	33471	3	7904	2	128996
21818	33474	3	7908	3	129000
21819	33478	4	7912	4	129004
21820	33478	0	7916	0	129008
21821	33479	1	7926	1	129018
21822	33481	2	7930	2	129022
21823	33483	2	7935	3	129027
21824	33487	4	7940	4	129032
21825	33487	0	7944	0	129036
21826	33487	0	7956	1	129048
21827	33487	0	7966	2	129058
21828	33490	3	7975	3	129067
21829	33490	0	7979	4	129071
21830	33490	0	7991	0	129083
21831	33491	1	8000	1	129092
21832	33491	0	8004	2	129096
21833	33493	2	8012	3	129104
21834	33495	2	8017	4	129109
21835	33495	0	8023	0	129115
21836	33496	1	8031	1	129123
21837	33499	3	8035	2	129127
21838	33502	3	8039	3	129131
21839	33502	0	8043	4	129135
21840	33502	0	8051	0	129143
21841	33503	1	8061	1	129153
21842	33506	3	8065	2	129157
21843	33506	0	8069	3	129161
21844	33510	4	8076	4	129168
21845	33510	0	8080	0	129172
21846	33511	1	8089	1	129181
21847	33514	3	8093	2	129185
21848	33517	3	8097	3	129189
21849	33517	0	8101	4	129193
21850	33519	2	8117	0	129209
21851	33520	1	8121	1	129213
21852	33523	3	8125	2	129217
21853	33523	0	8129	3	129221
21854	33527	4	8136	4	129228
21855	33527	0	8140	0	129232
21856	33527	0	8148	1	129240
21857	33529	2	8154	2	129246
21858	33532	3	8159	3	129251
21859	33534	2	8163	4	129255
21860	33534	0	8169	0	129261
21861	33535	1	8179	1	129271
21862	33537	2	8183	2	129275
21863	33538	1	8188	3	129280
21864	33542	4	8194	4	129286
21865	33542	0	8198	0	129290
21866	33542	0	8208	1	129300
21867	33545	3	8217	2	129309
21868	33547	2	8221	3	129313
21869	33549	2	8226	4	129318
21870	33549	0	8232	0	129324
21871	33549	0	8240	1	129332
21872	33551	2	8246	2	129338
21873	33553	2	8251	3	129343
21874	33553	0	8256	4	129348
21875	33553	0	8265	0	129357
21876	33554	1	8271	1	129363
21877	33556	2	8275	2	129367
21878	33559	3	8280	3	129372
21879	33559	0	8284	4	129376
21880	33559	0	8292	0	129384
21881	33560	1	8301	1	129393
21882	33563	3	8305	2	129397
21883	33565	2	8309	3	129401
21884	33565	0	8314	4	129406
21885	33565	0	8327	0	129419
21886	33565	0	8333	1	129425
21887	33567	2	8339	2	129431
21888	33568	1	8344	3	129436
21889	33570	2	8350	4	129442
21890	33570	0	8356	0	129448
21891	33571	1	8363	1	129455
21892	33574	3	8367	2	129459
21893	33577	3	8371	3	129463
21894	33577	0	8375	4	129467
21895	33577	0	8383	0	129475
21896	33578	1	8398	1	129490
21897	33581	3	8402	2	129494
21898	33581	0	8406	3	129498
21899	33584	3	8413	4	129505
21900	33584	0	8418	0	129510
21901	33584	0	8425	1	129517
21902	33587	3	8430	2	129522
21903	33589	2	8434	3	129526
21904	33589	0	8439	4	129531
21905	33589	0	8448	0	129540
21906	33590	1	8454	1	129546
21907	33592	2	8458	2	129550
21908	33594	2	8463	3	129555
21909	33595	1	8468	4	129560
21910	33596	1	8475	0	129567
21911	33597	1	8480	1	129572
21912	33600	3	8484	2	129576
21913	33600	0	8488	3	129580
21914	33602	2	8495	4	129587
21915	33604	2	8501	0	129593
21916	33604	0	8505	1	129597
21917	33604	0	8513	2	129605
21918	33607	3	8520	3	129612
21919	33611	4	8524	4	129616
21920	33613	2	8528	0	129620
21921	33614	1	8532	1	129624
21922	33616	2	8536	2	129628
21923	33619	3	8541	3	129633
21924	33619	0	8545	4	129637
21925	33619	0	8563	0	129655
21926	33619	0	8572	1	129664
21927	33621	2	8578	2	129670
21928	33624	3	8583	3	129675
21929	33624	0	8587	4	129679
21930	33626	2	8599	0	129691
21931	33627	1	8603	1	129695
21932	33630	3	8607	2	129699
21933	33633	3	8611	3	129703
21934	33633	0	8615	4	129707
21935	33633	0	8625	0	129717
21936	33634	1	8631	1	129723
21937	33637	3	8635	2	129727
21938	33640	3	8639	3	129731
21939	33644	4	8643	4	129735
21940	33644	0	8647	0	129739
21941	33645	1	8657	1	129749
21942	33648	3	8661	2	129753
21943	33650	2	8665	3	129757
21944	33650	0	8670	4	129762
21945	33651	1	8679	0	129771
21946	33652	1	8684	1	129776
21947	33654	2	8688	2	129780
21948	33657	3	8693	3	129785
21949	33657	0	8697	4	129789
21950	33658	1	8706	0	129798
21951	33659	1	8711	1	129803
21952	33662	3	8715	2	129807
21953	33664	2	8719	3	129811
21954	33668	4	8724	4	129816
21955	33668	0	8728	0	129820
21956	33669	1	8743	1	129835
21957	33672	3	8747	2	129839
21958	33675	3	8751	3	129843
21959	33679	4	8755	4	129847
21960	33679	0	8759	0	129851
21961	33680	1	8773	1	129865
21962	33683	3	8777	2	129869
21963	33686	3	8781	3	129873
21964	33686	0	8785	4	129877
21965	33686	0	8802	0	129894
21966	33687	1	8808	1	129900
21967	33690	3	8812	2	129904
21968	33690	0	8816	3	129908
21969	33694	4	8823	4	129915
21970	33696	2	8827	0	129919
21971	33697	1	8831	1	129923
21972	33700	3	8835	2	129927
21973	33703	3	8839	3	129931
21974	33703	0	8843	4	129935
21975	33703	0	8862	0	129954
21976	33703	0	8877	1	129969
21977	33705	2	8883	2	129975
21978	33706	1	8888	3	129980
21979	33708	2	8894	4	129986
21980	33708	0	8900	0	129992
21981	33709	1	8908	1	130000
21982	33712	3	8912	2	130004
21983	33712	0	8916	3	130008
21984	33714	2	8923	4	130015
21985	33714	0	8929	0	130021
21986	33714	0	8937	1	130029
21987	33716	2	8943	2	130035
21988	33718	2	8948	3	130040
21989	33720	2	8953	4	130045
21990	33722	2	8959	0	130051
21991	33722	0	8963	1	130055
21992	33724	2	8971	2	130063
21993	33724	0	8976	3	130068
21994	33728	4	8985	4	130077
21995	33730	2	8989	0	130081
21996	33731	1	8993	1	130085
21997	33734	3	8997	2	130089
21998	33737	3	9001	3	130093
21999	33737	0	9005	4	130097
22000	33737	0	9015	0	130107
22001	33738	1	9021	1	130113
22002	33741	3	9025	2	130117
22003	33744	3	9029	3	130121
22004	33746	2	9033	4	130125
22005	33748	2	9039	0	130131
22006	33749	1	9043	1	130135
22007	33752	3	9047	2	130139
