i	height	delta	push_m	rock_m	push_i
10194	15609	0	9769	4	60224
10195	15609	0	9779	0	60234
10196	15609	0	9790	1	60245
10197	15612	3	9800	2	60255
10198	15616	4	9804	3	60259
10199	15618	2	9808	4	60263
10200	15619	1	9812	0	60267
10201	15622	3	9816	1	60271
10202	15625	3	9820	2	60275
10203	15625	0	9824	3	60279
10204	15625	0	9834	4	60289
10205	15626	1	9842	0	60297
10206	15628	2	9846	1	60301
10207	15629	1	9851	2	60306
10208	15631	2	9857	3	60312
10209	15633	2	9863	4	60318
10210	15634	1	9867	0	60322
10211	15637	3	9871	1	60326
10212	15639	2	9875	2	60330
10213	15643	4	9880	3	60335
10214	15645	2	9884	4	60339
10215	15646	1	9888	0	60343
10216	15649	3	9892	1	60347
10217	15652	3	9896	2	60351
10218	15652	0	9900	3	60355
10219	15652	0	9927	4	60382
10220	15653	1	9946	0	60401
10221	15656	3	9950	1	60405
10222	15659	3	9954	2	60409
10223	15661	2	9958	3	60413
10224	15661	0	9964	4	60419
10225	15662	1	9974	0	60429
10226	15664	2	9978	1	60433
10227	15665	1	9983	2	60438
10228	15667	2	9989	3	60444
10229	15667	0	9995	4	60450
10230	15668	1	10003	0	60458
10231	15670	2	10007	1	60462
10232	15671	1	10012	2	60467
10233	15674	3	10018	3	60473
10234	15674	0	10023	4	60478
10235	15675	1	10032	0	60487
10236	15678	3	10036	1	60491
10237	15681	3	10040	2	60495
10238	15683	2	10044	3	60499
10239	15685	2	10050	4	60505
10240	15686	1	10054	0	60509
10241	15687	1	10058	1	60513
10242	15690	3	10064	2	60519
10243	15694	4	10068	3	60523
10244	15696	2	10072	4	60527
10245	15697	1	10076	0	60531
10246	15699	2	10080	1	60535
10247	15702	3	10085	2	60540
10248	15706	4	10089	3	60544
10249	15706	0	2	4	60548
10250	15707	1	14	0	60560
10251	15710	3	18	1	60564
10252	15710	0	22	2	60568
10253	15710	0	36	3	60582
10254	15711	1	49	4	60595
10255	15712	1	54	0	60600
10256	15714	2	58	1	60604
10257	15716	2	63	2	60609
10258	15718	2	68	3	60614
10259	15718	0	74	4	60620
10260	15719	1	82	0	60628
10261	15721	2	86	1	60632
10262	15723	2	91	2	60637
10263	15725	2	96	3	60642
10264	15725	0	102	4	60648
10265	15726	1	111	0	60657
10266	15729	3	115	1	60661
10267	15731	2	119	2	60665
10268	15733	2	124	3	60670
10269	15735	2	130	4	60676
10270	15736	1	134	0	60680
10271	15738	2	138	1	60684
10272	15741	3	143	2	60689
10273	15741	0	147	3	60693
10274	15743	2	156	4	60702
10275	15744	1	160	0	60706
10276	15746	2	164	1	60710
10277	15749	3	169	2	60715
10278	15751	2	173	3	60719
10279	15751	0	179	4	60725
10280	15752	1	190	0	60736
10281	15755	3	194	1	60740
10282	15758	3	198	2	60744
10283	15758	0	202	3	60748
10284	15760	2	212	4	60758
10285	15761	1	216	0	60762
10286	15764	3	220	1	60766
10287	15767	3	224	2	60770
10288	15769	2	228	3	60774
10289	15771	2	234	4	60780
10290	15772	1	238	0	60784
10291	15775	3	242	1	60788
10292	15775	0	246	2	60792
10293	15778	3	253	3	60799
10294	15778	0	258	4	60804
10295	15778	0	273	0	60819
10296	15779	1	280	1	60826
10297	15781	2	286	2	60832
10298	15783	2	291	3	60837
10299	15785	2	297	4	60843
10300	15786	1	301	0	60847
10301	15789	3	305	1	60851
10302	15792	3	309	2	60855
10303	15792	0	313	3	60859
10304	15792	0	323	4	60869
10305	15793	1	329	0	60875
10306	15796	3	333	1	60879
10307	15798	2	337	2	60883
10308	15798	0	342	3	60888
10309	15798	0	365	4	60911
10310	15799	1	371	0	60917
10311	15801	2	375	1	60921
10312	15804	3	380	2	60926
10313	15808	4	384	3	60930
10314	15808	0	388	4	60934
10315	15808	0	398	0	60944
10316	15808	0	406	1	60952
10317	15811	3	413	2	60959
10318	15811	0	417	3	60963
10319	15811	0	425	4	60971
10320	15812	1	431	0	60977
10321	15815	3	435	1	60981
10322	15818	3	439	2	60985
10323	15818	0	443	3	60989
10324	15820	2	465	4	61011
10325	15821	1	469	0	61015
10326	15824	3	473	1	61019
10327	15824	0	477	2	61023
10328	15828	4	484	3	61030
10329	15828	0	488	4	61034
10330	15829	1	498	0	61044
10331	15832	3	502	1	61048
10332	15832	0	506	2	61052
10333	15834	2	513	3	61059
10334	15834	0	519	4	61065
10335	15835	1	526	0	61072
10336	15838	3	530	1	61076
10337	15841	3	534	2	61080
10338	15841	0	538	3	61084
10339	15841	0	548	4	61094
10340	15842	1	554	0	61100
10341	15844	2	558	1	61104
10342	15846	2	563	2	61109
10343	15848	2	568	3	61114
10344	15848	0	574	4	61120
10345	15849	1	584	0	61130
10346	15852	3	588	1	61134
10347	15855	3	592	2	61138
10348	15855	0	596	3	61142
10349	15855	0	612	4	61158
10350	15856	1	618	0	61164
10351	15858	2	622	1	61168
10352	15859	1	627	2	61173
10353	15863	4	633	3	61179
10354	15865	2	637	4	61183
10355	15866	1	641	0	61187
10356	15869	3	645	1	61191
10357	15872	3	649	2	61195
10358	15876	4	653	3	61199
10359	15878	2	657	4	61203
10360	15879	1	661	0	61207
10361	15882	3	665	1	61211
10362	15882	0	669	2	61215
10363	15885	3	676	3	61222
10364	15885	0	681	4	61227
10365	15886	1	690	0	61236
10366	15889	3	694	1	61240
10367	15892	3	698	2	61244
10368	15894	2	702	3	61248
10369	15894	0	708	4	61254
10370	15895	1	724	0	61270
10371	15898	3	728	1	61274
10372	15900	2	732	2	61278
10373	15902	2	737	3	61283
10374	15902	0	743	4	61289
10375	15903	1	761	0	61307
10376	15905	2	765	1	61311
10377	15908	3	770	2	61316
10378	15912	4	774	3	61320
10379	15912	0	778	4	61324
10380	15913	1	788	0	61334
10381	15916	3	792	1	61338
10382	15918	2	796	2	61342
10383	15922	4	801	3	61347
10384	15922	0	805	4	61351
10385	15922	0	815	0	61361
10386	15924	2	823	1	61369
10387	15926	2	828	2	61374
10388	15926	0	833	3	61379
10389	15926	0	844	4	61390
10390	15927	1	850	0	61396
10391	15929	2	854	1	61400
10392	15930	1	859	2	61405
10393	15932	2	865	3	61411
10394	15932	0	871	4	61417
10395	15932	0	879	0	61425
10396	15934	2	885	1	61431
10397	15934	0	890	2	61436
10398	15934	0	897	3	61443
10399	15936	2	905	4	61451
10400	15937	1	909	0	61455
10401	15939	2	913	1	61459
10402	15942	3	918	2	61464
10403	15942	0	922	3	61468
10404	15943	1	931	4	61477
10405	15944	1	936	0	61482
10406	15946	2	940	1	61486
10407	15948	2	945	2	61491
10408	15950	2	950	3	61496
10409	15950	0	956	4	61502
10410	15951	1	964	0	61510
10411	15954	3	968	1	61514
10412	15956	2	972	2	61518
10413	15960	4	977	3	61523
10414	15962	2	981	4	61527
10415	15963	1	985	0	61531
10416	15966	3	989	1	61535
10417	15969	3	993	2	61539
10418	15969	0	997	3	61543
10419	15971	2	1016	4	61562
10420	15972	1	1020	0	61566
10421	15975	3	1024	1	61570
10422	15977	2	1028	2	61574
10423	15977	0	1033	3	61579
10424	15977	0	1051	4	61597
10425	15978	1	1057	0	61603
10426	15980	2	1061	1	61607
10427	15983	3	1066	2	61612
10428	15983	0	1070	3	61616
10429	15985	2	1079	4	61625
10430	15986	1	1083	0	61629
10431	15988	2	1087	1	61633
10432	15991	3	1092	2	61638
10433	15991	0	1096	3	61642
10434	15992	1	1105	4	61651
10435	15993	1	1110	0	61656
10436	15996	3	1114	1	61660
10437	15998	2	1118	2	61664
10438	16002	4	1123	3	61669
10439	16004	2	1127	4	61673
10440	16005	1	1131	0	61677
10441	16007	2	1135	1	61681
10442	16009	2	1140	2	61686
10443	16011	2	1145	3	61691
10444	16011	0	1151	4	61697
10445	16012	1	1161	0	61707
10446	16015	3	1165	1	61711
10447	16018	3	1169	2	61715
10448	16022	4	1173	3	61719
10449	16022	0	1177	4	61723
10450	16022	0	1194	0	61740
10451	16025	3	1208	1	61754
10452	16027	2	1212	2	61758
10453	16029	2	1217	3	61763
10454	16031	2	1223	4	61769
10455	16032	1	1227	0	61773
10456	16035	3	1231	1	61777
10457	16037	2	1235	2	61781
10458	16039	2	1240	3	61786
10459	16039	0	1246	4	61792
10460	16040	1	1254	0	61800
10461	16042	2	1258	1	61804
10462	16043	1	1263	2	61809
10463	16043	0	1269	3	61815
10464	16044	1	1282	4	61828
10465	16044	0	1287	0	61833
10466	16047	3	1292	1	61838
10467	16050	3	1296	2	61842
10468	16052	2	1300	3	61846
10469	16054	2	1306	4	61852
10470	16054	0	1310	0	61856
10471	16054	0	1322	1	61868
10472	16054	0	1333	2	61879
10473	16058	4	1341	3	61887
10474	16058	0	1345	4	61891
10475	16059	1	1354	0	61900
10476	16062	3	1358	1	61904
10477	16065	3	1362	2	61908
10478	16065	0	1366	3	61912
10479	16065	0	1384	4	61930
10480	16065	0	1390	0	61936
10481	16067	2	1398	1	61944
10482	16070	3	1403	2	61949
10483	16070	0	1407	3	61953
10484	16070	0	1419	4	61965
10485	16071	1	1425	0	61971
10486	16074	3	1429	1	61975
10487	16076	2	1433	2	61979
10488	16078	2	1438	3	61984
10489	16078	0	1444	4	61990
10490	16079	1	1453	0	61999
10491	16082	3	1457	1	62003
10492	16084	2	1461	2	62007
10493	16086	2	1466	3	62012
10494	16086	0	1472	4	62018
10495	16087	1	1478	0	62024
10496	16090	3	1482	1	62028
10497	16093	3	1486	2	62032
10498	16093	0	1490	3	62036
10499	16095	2	1498	4	62044
10500	16096	1	1502	0	62048
10501	16098	2	1506	1	62052
10502	16099	1	1511	2	62057
10503	16099	0	1517	3	62063
10504	16100	1	1533	4	62079
10505	16101	1	1538	0	62084
10506	16104	3	1542	1	62088
10507	16106	2	1546	2	62092
10508	16108	2	1551	3	62097
10509	16110	2	1557	4	62103
10510	16111	1	1561	0	62107
10511	16111	0	1565	1	62111
10512	16114	3	1577	2	62123
10513	16116	2	1581	3	62127
10514	16118	2	1587	4	62133
10515	16119	1	1591	0	62137
10516	16122	3	1595	1	62141
10517	16122	0	1599	2	62145
10518	16125	3	1606	3	62152
10519	16125	0	1611	4	62157
10520	16126	1	1618	0	62164
10521	16129	3	1622	1	62168
10522	16132	3	1626	2	62172
10523	16136	4	1630	3	62176
10524	16136	0	1634	4	62180
10525	16136	0	1648	0	62194
10526	16138	2	1658	1	62204
10527	16140	2	1663	2	62209
10528	16144	4	1668	3	62214
10529	16146	2	1672	4	62218
10530	16147	1	1676	0	62222
10531	16149	2	1680	1	62226
10532	16152	3	1685	2	62231
10533	16154	2	1689	3	62235
10534	16156	2	1695	4	62241
10535	16157	1	1699	0	62245
10536	16160	3	1703	1	62249
10537	16162	2	1707	2	62253
10538	16162	0	1712	3	62258
10539	16162	0	1731	4	62277
10540	16163	1	1737	0	62283
10541	16165	2	1741	1	62287
10542	16168	3	1746	2	62292
10543	16170	2	1750	3	62296
10544	16170	0	1756	4	62302
10545	16171	1	1767	0	62313
10546	16174	3	1771	1	62317
10547	16176	2	1775	2	62321
10548	16178	2	1780	3	62326
10549	16180	2	1786	4	62332
10550	16181	1	1790	0	62336
10551	16184	3	1794	1	62340
10552	16187	3	1798	2	62344
10553	16189	2	1802	3	62348
10554	16189	0	1808	4	62354
10555	16190	1	1827	0	62373
10556	16193	3	1831	1	62377
10557	16193	0	1835	2	62381
10558	16196	3	1842	3	62388
10559	16196	0	1847	4	62393
10560	16196	0	1855	0	62401
10561	16198	2	1861	1	62407
10562	16201	3	1866	2	62412
10563	16205	4	1870	3	62416
10564	16205	0	1874	4	62420
10565	16205	0	1884	0	62430
10566	16205	0	1892	1	62438
10567	16208	3	1899	2	62445
10568	16209	1	1903	3	62449
10569	16209	0	1910	4	62456
10570	16210	1	1917	0	62463
10571	16213	3	1921	1	62467
10572	16215	2	1925	2	62471
10573	16217	2	1930	3	62476
10574	16217	0	1936	4	62482
10575	16218	1	1944	0	62490
10576	16221	3	1948	1	62494
10577	16223	2	1952	2	62498
10578	16225	2	1957	3	62503
10579	16227	2	1963	4	62509
10580	16228	1	1967	0	62513
10581	16231	3	1971	1	62517
10582	16234	3	1975	2	62521
10583	16234	0	1979	3	62525
10584	16234	0	1994	4	62540
10585	16235	1	2000	0	62546
10586	16237	2	2004	1	62550
10587	16240	3	2009	2	62555
10588	16242	2	2013	3	62559
10589	16242	0	2019	4	62565
10590	16243	1	2027	0	62573
10591	16245	2	2031	1	62577
10592	16248	3	2036	2	62582
10593	16248	0	2040	3	62586
10594	16249	1	2049	4	62595
10595	16249	0	2054	0	62600
10596	16252	3	2059	1	62605
10597	16254	2	2063	2	62609
10598	16258	4	2068	3	62614
10599	16258	0	2072	4	62618
10600	16259	1	2082	0	62628
10601	16262	3	2086	1	62632
10602	16264	2	2090	2	62636
10603	16265	1	2095	3	62641
10604	16267	2	2102	4	62648
10605	16268	1	2106	0	62652
10606	16271	3	2110	1	62656
10607	16271	0	2114	2	62660
10608	16275	4	2121	3	62667
10609	16277	2	2125	4	62671
10610	16278	1	2129	0	62675
10611	16278	0	2133	1	62679
10612	16281	3	2145	2	62691
10613	16282	1	2149	3	62695
10614	16284	2	2156	4	62702
10615	16284	0	2160	0	62706
10616	16286	2	2167	1	62713
10617	16288	2	2172	2	62718
10618	16290	2	2177	3	62723
10619	16290	0	2183	4	62729
10620	16291	1	2192	0	62738
10621	16294	3	2196	1	62742
10622	16294	0	2200	2	62746
10623	16297	3	2207	3	62753
10624	16299	2	2212	4	62758
10625	16299	0	2216	0	62762
10626	16299	0	2226	1	62772
10627	16300	1	2235	2	62781
10628	16300	0	2241	3	62787
10629	16300	0	2251	4	62797
10630	16301	1	2257	0	62803
10631	16304	3	2261	1	62807
10632	16307	3	2265	2	62811
10633	16307	0	2269	3	62815
10634	16309	2	2279	4	62825
10635	16310	1	2283	0	62829
10636	16313	3	2287	1	62833
10637	16316	3	2291	2	62837
10638	16318	2	2295	3	62841
10639	16320	2	2301	4	62847
10640	16321	1	2305	0	62851
10641	16324	3	2309	1	62855
10642	16324	0	2313	2	62859
10643	16327	3	2320	3	62866
10644	16327	0	2325	4	62871
10645	16328	1	2334	0	62880
10646	16330	2	2338	1	62884
10647	16333	3	2343	2	62889
10648	16335	2	2347	3	62893
10649	16335	0	2353	4	62899
10650	16335	0	2364	0	62910
10651	16337	2	2370	1	62916
10652	16340	3	2375	2	62921
10653	16340	0	2379	3	62925
10654	16340	0	2389	4	62935
10655	16341	1	2395	0	62941
10656	16343	2	2399	1	62945
10657	16344	1	2404	2	62950
10658	16344	0	2410	3	62956
10659	16344	0	2455	4	63001
10660	16345	1	2461	0	63007
10661	16347	2	2465	1	63011
10662	16350	3	2470	2	63016
10663	16352	2	2474	3	63020
10664	16352	0	2480	4	63026
10665	16353	1	2486	0	63032
10666	16355	2	2490	1	63036
10667	16357	2	2495	2	63041
10668	16361	4	2500	3	63046
10669	16361	0	2504	4	63050
10670	16361	0	2514	0	63060
10671	16363	2	2522	1	63068
10672	16366	3	2527	2	63073
10673	16366	0	2531	3	63077
10674	16366	0	2543	4	63089
10675	16367	1	2551	0	63097
10676	16369	2	2555	1	63101
10677	16372	3	2560	2	63106
10678	16372	0	2564	3	63110
10679	16374	2	2573	4	63119
10680	16375	1	2577	0	63123
10681	16378	3	2581	1	63127
10682	16381	3	2585	2	63131
10683	16381	0	2589	3	63135
10684	16383	2	2597	4	63143
10685	16384	1	2601	0	63147
10686	16386	2	2605	1	63151
10687	16389	3	2610	2	63156
10688	16391	2	2614	3	63160
10689	16393	2	2620	4	63166
10690	16394	1	2624	0	63170
10691	16397	3	2628	1	63174
10692	16400	3	2632	2	63178
10693	16400	0	2636	3	63182
10694	16400	0	2646	4	63192
10695	16401	1	2652	0	63198
10696	16403	2	2656	1	63202
10697	16406	3	2661	2	63207
10698	16410	4	2665	3	63211
10699	16410	0	2669	4	63215
10700	16410	0	2682	0	63228
10701	16413	3	2692	1	63238
10702	16413	0	2696	2	63242
10703	16416	3	2708	3	63254
10704	16416	0	2713	4	63259
10705	16416	0	2727	0	63273
10706	16417	1	2734	1	63280
10707	16420	3	2740	2	63286
10708	16424	4	2744	3	63290
10709	16424	0	2748	4	63294
10710	16425	1	2758	0	63304
10711	16428	3	2762	1	63308
10712	16430	2	2766	2	63312
10713	16430	0	2771	3	63317
10714	16430	0	2797	4	63343
10715	16431	1	2806	0	63352
10716	16431	0	2810	1	63356
10717	16433	2	2818	2	63364
10718	16435	2	2823	3	63369
10719	16435	0	2829	4	63375
10720	16436	1	2835	0	63381
10721	16439	3	2839	1	63385
10722	16439	0	2843	2	63389
10723	16442	3	2851	3	63397
10724	16442	0	2856	4	63402
10725	16443	1	2863	0	63409
10726	16443	0	2867	1	63413
10727	16446	3	2877	2	63423
10728	16448	2	2881	3	63427
10729	16448	0	2887	4	63433
10730	16449	1	2899	0	63445
10731	16452	3	2903	1	63449
10732	16455	3	2907	2	63453
10733	16457	2	2911	3	63457
10734	16457	0	2917	4	63463
10735	16458	1	2929	0	63475
10736	16461	3	2933	1	63479
10737	16464	3	2937	2	63483
10738	16466	2	2941	3	63487
10739	16468	2	2947	4	63493
10740	16469	1	2951	0	63497
10741	16472	3	2955	1	63501
10742	16475	3	2959	2	63505
10743	16479	4	2963	3	63509
10744	16479	0	2967	4	63513
10745	16480	1	2981	0	63527
10746	16483	3	2985	1	63531
10747	16486	3	2989	2	63535
10748	16490	4	2993	3	63539
10749	16490	0	2997	4	63543
10750	16490	0	3007	0	63553
10751	16493	3	3015	1	63561
10752	16496	3	3019	2	63565
10753	16498	2	3023	3	63569
10754	16498	0	3029	4	63575
10755	16499	1	3044	0	63590
10756	16502	3	3048	1	63594
10757	16505	3	3052	2	63598
10758	16507	2	3056	3	63602
10759	16507	0	3062	4	63608
10760	16508	1	3084	0	63630
10761	16511	3	3088	1	63634
10762	16514	3	3092	2	63638
10763	16516	2	3096	3	63642
10764	16516	0	3102	4	63648
10765	16516	0	3110	0	63656
10766	16518	2	3116	1	63662
10767	16521	3	3121	2	63667
10768	16523	2	3125	3	63671
10769	16523	0	3131	4	63677
10770	16523	0	3139	0	63685
10771	16525	2	3145	1	63691
10772	16528	3	3150	2	63696
10773	16528	0	3154	3	63700
10774	16528	0	3164	4	63710
10775	16529	1	3170	0	63716
10776	16532	3	3174	1	63720
10777	16534	2	3178	2	63724
10778	16536	2	3183	3	63729
10779	16538	2	3189	4	63735
10780	16539	1	3193	0	63739
10781	16539	0	3197	1	63743
10782	16542	3	3207	2	63753
10783	16544	2	3211	3	63757
10784	16546	2	3217	4	63763
10785	16547	1	3221	0	63767
10786	16549	2	3225	1	63771
10787	16551	2	3230	2	63776
10788	16553	2	3235	3	63781
10789	16555	2	3241	4	63787
10790	16555	0	3245	0	63791
10791	16555	0	3253	1	63799
10792	16558	3	3260	2	63806
10793	16562	4	3264	3	63810
10794	16562	0	3268	4	63814
10795	16563	1	3278	0	63824
10796	16566	3	3282	1	63828
10797	16568	2	3286	2	63832
10798	16572	4	3291	3	63837
10799	16572	0	3295	4	63841
10800	16572	0	3305	0	63851
10801	16572	0	3313	1	63859
10802	16575	3	3320	2	63866
10803	16575	0	3324	3	63870
10804	16575	0	3340	4	63886
10805	16576	1	3346	0	63892
10806	16579	3	3350	1	63896
10807	16582	3	3354	2	63900
10808	16582	0	3358	3	63904
10809	16584	2	3366	4	63912
10810	16584	0	3370	0	63916
10811	16586	2	3376	1	63922
10812	16589	3	3381	2	63927
10813	16589	0	3385	3	63931
10814	16590	1	3394	4	63940
10815	16591	1	3399	0	63945
10816	16591	0	3403	1	63949
10817	16594	3	3410	2	63956
10818	16595	1	3414	3	63960
10819	16596	1	3421	4	63967
10820	16597	1	3426	0	63972
10821	16600	3	3430	1	63976
10822	16603	3	3434	2	63980
10823	16607	4	3438	3	63984
10824	16607	0	3442	4	63988
10825	16608	1	3452	0	63998
10826	16610	2	3456	1	64002
10827	16611	1	3461	2	64007
10828	16614	3	3467	3	64013
10829	16614	0	3472	4	64018
10830	16614	0	3481	0	64027
10831	16615	1	3488	1	64034
10832	16617	2	3494	2	64040
10833	16619	2	3499	3	64045
10834	16619	0	3505	4	64051
10835	16620	1	3511	0	64057
10836	16623	3	3515	1	64061
10837	16623	0	3519	2	64065
10838	16627	4	3527	3	64073
10839	16627	0	3531	4	64077
10840	16628	1	3540	0	64086
10841	16631	3	3544	1	64090
10842	16634	3	3548	2	64094
10843	16636	2	3552	3	64098
10844	16636	0	3558	4	64104
10845	16637	1	3564	0	64110
10846	16639	2	3568	1	64114
10847	16640	1	3573	2	64119
10848	16642	2	3579	3	64125
10849	16642	0	3585	4	64131
10850	16643	1	3592	0	64138
10851	16646	3	3596	1	64142
10852	16648	2	3600	2	64146
10853	16649	1	3605	3	64151
10854	16650	1	3612	4	64158
10855	16651	1	3617	0	64163
10856	16653	2	3621	1	64167
10857	16655	2	3626	2	64172
10858	16657	2	3631	3	64177
10859	16657	0	3637	4	64183
10860	16658	1	3646	0	64192
10861	16661	3	3650	1	64196
10862	16661	0	3654	2	64200
10863	16663	2	3661	3	64207
10864	16665	2	3667	4	64213
10865	16666	1	3671	0	64217
10866	16669	3	3675	1	64221
10867	16671	2	3679	2	64225
10868	16673	2	3684	3	64230
10869	16673	0	3690	4	64236
10870	16674	1	3706	0	64252
10871	16676	2	3710	1	64256
10872	16677	1	3715	2	64261
10873	16680	3	3721	3	64267
10874	16680	0	3726	4	64272
10875	16681	1	3735	0	64281
10876	16684	3	3739	1	64285
10877	16684	0	3743	2	64289
10878	16688	4	3750	3	64296
10879	16690	2	3754	4	64300
10880	16691	1	3758	0	64304
10881	16694	3	3762	1	64308
10882	16697	3	3766	2	64312
10883	16697	0	3770	3	64316
10884	16699	2	3788	4	64334
10885	16700	1	3792	0	64338
10886	16703	3	3796	1	64342
10887	16706	3	3800	2	64346
10888	16708	2	3804	3	64350
10889	16710	2	3810	4	64356
10890	16710	0	3814	0	64360
10891	16710	0	3822	1	64368
10892	16713	3	3829	2	64375
10893	16715	2	3833	3	64379
10894	16715	0	3839	4	64385
10895	16716	1	3847	0	64393
10896	16719	3	3851	1	64397
10897	16721	2	3855	2	64401
10898	16725	4	3860	3	64406
10899	16725	0	3864	4	64410
10900	16726	1	3874	0	64420
10901	16726	0	3878	1	64424
10902	16729	3	3890	2	64436
10903	16729	0	3894	3	64440
10904	16731	2	3907	4	64453
10905	16732	1	3911	0	64457
10906	16734	2	3915	1	64461
10907	16737	3	3920	2	64466
10908	16737	0	3924	3	64470
10909	16739	2	3933	4	64479
10910	16740	1	3937	0	64483
10911	16741	1	3941	1	64487
10912	16744	3	3947	2	64493
10913	16748	4	3951	3	64497
10914	16748	0	3955	4	64501
10915	16748	0	3965	0	64511
10916	16750	2	3977	1	64523
10917	16750	0	3982	2	64528
10918	16750	0	3995	3	64541
10919	16752	2	4007	4	64553
10920	16752	0	4011	0	64557
10921	16753	1	4018	1	64564
10922	16756	3	4024	2	64570
10923	16760	4	4028	3	64574
10924	16760	0	4032	4	64578
10925	16761	1	4042	0	64588
10926	16764	3	4046	1	64592
10927	16764	0	4050	2	64596
10928	16764	0	4057	3	64603
10929	16766	2	4073	4	64619
10930	16766	0	4077	0	64623
10931	16769	3	4083	1	64629
10932	16772	3	4087	2	64633
10933	16772	0	4091	3	64637
10934	16772	0	4102	4	64648
10935	16773	1	4108	0	64654
10936	16776	3	4112	1	64658
10937	16776	0	4116	2	64662
10938	16778	2	4123	3	64669
10939	16778	0	4129	4	64675
10940	16778	0	4135	0	64681
10941	16780	2	4141	1	64687
10942	16782	2	4146	2	64692
10943	16783	1	4151	3	64697
10944	16783	0	4158	4	64704
10945	16784	1	4165	0	64711
10946	16785	1	4169	1	64715
10947	16787	2	4175	2	64721
10948	16788	1	4180	3	64726
10949	16790	2	4187	4	64733
10950	16791	1	4191	0	64737
10951	16794	3	4195	1	64741
10952	16796	2	4199	2	64745
10953	16798	2	4204	3	64750
10954	16798	0	4210	4	64756
10955	16799	1	4218	0	64764
10956	16802	3	4222	1	64768
10957	16804	2	4226	2	64772
10958	16804	0	4231	3	64777
10959	16804	0	4243	4	64789
10960	16804	0	4249	0	64795
10961	16806	2	4255	1	64801
10962	16809	3	4260	2	64806
10963	16809	0	4264	3	64810
10964	16809	0	4273	4	64819
10965	16810	1	4279	0	64825
10966	16813	3	4283	1	64829
10967	16813	0	4287	2	64833
10968	16816	3	4294	3	64840
10969	16816	0	4299	4	64845
10970	16817	1	4308	0	64854
10971	16820	3	4312	1	64858
10972	16823	3	4316	2	64862
10973	16825	2	4320	3	64866
10974	16825	0	4326	4	64872
10975	16825	0	4338	0	64884
10976	16827	2	4344	1	64890
10977	16830	3	4349	2	64895
10978	16832	2	4353	3	64899
10979	16832	0	4359	4	64905
10980	16833	1	4376	0	64922
10981	16836	3	4380	1	64926
10982	16838	2	4384	2	64930
10983	16840	2	4389	3	64935
10984	16840	0	4395	4	64941
10985	16841	1	4401	0	64947
10986	16844	3	4405	1	64951
10987	16847	3	4409	2	64955
10988	16847	0	4413	3	64959
10989	16847	0	4424	4	64970
10990	16848	1	4430	0	64976
10991	16850	2	4434	1	64980
10992	16852	2	4439	2	64985
10993	16852	0	4444	3	64990
10994	16854	2	4452	4	64998
10995	16855	1	4456	0	65002
10996	16858	3	4460	1	65006
10997	16861	3	4464	2	65010
10998	16861	0	4468	3	65014
10999	16861	0	4483	4	65029
11000	16862	1	4489	0	65035
11001	16865	3	4493	1	65039
11002	16868	3	4497	2	65043
11003	16870	2	4501	3	65047
11004	16870	0	4507	4	65053
11005	16870	0	4519	0	65065
11006	16872	2	4525	1	65071
11007	16875	3	4530	2	65076
11008	16875	0	4534	3	65080
11009	16875	0	4549	4	65095
11010	16876	1	4555	0	65101
11011	16879	3	4559	1	65105
11012	16879	0	4563	2	65109
11013	16882	3	4570	3	65116
11014	16882	0	4575	4	65121
11015	16883	1	4582	0	65128
11016	16886	3	4586	1	65132
11017	16889	3	4590	2	65136
11018	16889	0	4594	3	65140
